x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
74,2660,1801,1461,639,1634,1364,1272,1006,1775
1205,209,2609,1847,558,619,2910,1225,350,1055
1049,2164,653,373,1259,2055,2712,1276,1553,328
3038,696,2820,492,1047,1803,1658,1279,961,868
2819,865,358,2062,1716,2513,550,2320,1418,2991
1369,475,1966,741,1599,326,2461,96,2839,2519
119,1764,619,1415,792,143,508,1334,3008,2136
2454,980,2071,218,1867,367,1194,1263,2958,2627
397,2617,1096,2104,2825,6,1599,3136,1109,1653
2314,2260,621,1656,1911,3041,2415,1477,2653,1194
3091,1977,780,1944,1284,2151,2064,2708,1009,2380
554,2726,1513,2773,1149,1217,2892,381,1080,1415
2919,2688,1239,2769,192,1484,2616,401,2306,1969
948,2493,1179,1991,2356,2101,1685,1313,1788,510
2742,1935,1393,497,1334,1548,2847,2883,2791,1734
2562,1208,132,2343,2440,481,241,1224,494,2061
2161,933,2136,960,1321,1513,2390,1753,1122,1543
2577,859,2362,2397,1057,873,86,1997,1325,1319
1338,2620,1207,163,171,554,2422,360,495,93
1519,1132,1887,1176,1184,2797,466,620,772,696
2343,3081,25,2329,1326,370,1551,2264,2877,1867
1877,312,1645,609,1626,2597,2412,2840,1288,2223
1891,2977,196,1357,1169,814,100,1031,2224,2175
1104,2935,147,2931,128,679,1402,1618,173,6
2428,2885,2780,23,2894,765,2261,2425,2091,239
1874,1128,2317,1148,1253,1665,2439,1721,1252,1738
2516,423,2537,3055,2727,525,2411,2299,729,737
3132,1411,1876,2327,1171,1589,751,1774,2164,917
2979,802,1217,1195,325,87,1944,2227,787,2756
877,1846,1498,3071,1508,2619,570,1291,1651,514
414,2151,1262,2869,2878,2162,3121,328,791,2392
2462,2830,1446,280,276,1336,567,278,762,1955
1777,2516,1972,1788,2963,1685,2229,928,1335,572
